"","State","District","Date","Monthly.Rainfall","Groundwater.Level","Year","Month.Name","Month","Day"
"21317","Andhra Pradesh","Nellore",2005-05-01,63.7,6.98303797468354,2005,"May",5,1
"21318","Andhra Pradesh","Nellore",2005-06-01,39.7,4.39848101265823,2005,"June",6,1
"21319","Andhra Pradesh","Nellore",2005-07-01,75.1,4.63873417721519,2005,"July",7,1
"21320","Andhra Pradesh","Nellore",2005-08-01,78.2,8.15632911392405,2005,"August",8,1
"21321","Andhra Pradesh","Nellore",2005-09-01,71.8,4.82898734177215,2005,"September",9,1
"21322","Andhra Pradesh","Nellore",2005-10-01,604.8,3.83,2005,"October",10,1
"21323","Andhra Pradesh","Nellore",2005-11-01,362.9,3.63303797468354,2005,"November",11,1
"21324","Andhra Pradesh","Nellore",2005-12-01,199.8,1.93594936708861,2005,"December",12,1
"21325","Andhra Pradesh","Nellore",2006-01-01,2.2,3.39797297297297,2006,"January",1,1
"21326","Andhra Pradesh","Nellore",2006-02-01,0,2.34364864864865,2006,"February",2,1
"21327","Andhra Pradesh","Nellore",2006-03-01,30,2.51716216216216,2006,"March",3,1
"21328","Andhra Pradesh","Nellore",2006-04-01,14.6,0,2006,"April",4,1
"21329","Andhra Pradesh","Nellore",2006-05-01,27.4,5.80810810810811,2006,"May",5,1
"21330","Andhra Pradesh","Nellore",2006-06-01,67.3,3.47459459459459,2006,"June",6,1
"21331","Andhra Pradesh","Nellore",2006-07-01,27.4,3.78891891891892,2006,"July",7,1
"21332","Andhra Pradesh","Nellore",2006-08-01,43.1,6.67351351351351,2006,"August",8,1
"21333","Andhra Pradesh","Nellore",2006-09-01,85.8,3.97932432432432,2006,"September",9,1
"21334","Andhra Pradesh","Nellore",2006-10-01,217.6,3.78283783783784,2006,"October",10,1
"21335","Andhra Pradesh","Nellore",2006-11-01,290,4.08783783783784,2006,"November",11,1
"21336","Andhra Pradesh","Nellore",2006-12-01,57.3,2.28445945945946,2006,"December",12,1
"21337","Andhra Pradesh","Nellore",2007-01-01,0,4.0887323943662,2007,"January",1,1
"21338","Andhra Pradesh","Nellore",2007-02-01,13,2.53746478873239,2007,"February",2,1
"21339","Andhra Pradesh","Nellore",2007-03-01,0,2.68239436619718,2007,"March",3,1
"21340","Andhra Pradesh","Nellore",2007-04-01,15.3,0,2007,"April",4,1
"21341","Andhra Pradesh","Nellore",2007-05-01,21.6,6.16169014084507,2007,"May",5,1
"21342","Andhra Pradesh","Nellore",2007-06-01,138.1,3.77732394366197,2007,"June",6,1
"21343","Andhra Pradesh","Nellore",2007-07-01,92.4,3.82830985915493,2007,"July",7,1
"21344","Andhra Pradesh","Nellore",2007-08-01,180.9,6.40338028169014,2007,"August",8,1
"21345","Andhra Pradesh","Nellore",2007-09-01,94.2,3.4487323943662,2007,"September",9,1
"21346","Andhra Pradesh","Nellore",2007-10-01,556.7,3.46422535211268,2007,"October",10,1
"21347","Andhra Pradesh","Nellore",2007-11-01,78,2.7743661971831,2007,"November",11,1
"21348","Andhra Pradesh","Nellore",2007-12-01,95.6,1.82760563380282,2007,"December",12,1
"21349","Andhra Pradesh","Nellore",2008-01-01,22.3,2.96478260869565,2008,"January",1,1
"21350","Andhra Pradesh","Nellore",2008-02-01,47,1.73072463768116,2008,"February",2,1
"21351","Andhra Pradesh","Nellore",2008-03-01,57.2,2.10971014492754,2008,"March",3,1
"21352","Andhra Pradesh","Nellore",2008-04-01,0,0,2008,"April",4,1
"21353","Andhra Pradesh","Nellore",2008-05-01,2.1,5.2268115942029,2008,"May",5,1
"21354","Andhra Pradesh","Nellore",2008-06-01,20.3,3.02492753623188,2008,"June",6,1
"21355","Andhra Pradesh","Nellore",2008-07-01,80.6,3.2,2008,"July",7,1
"21356","Andhra Pradesh","Nellore",2008-08-01,123.4,5.91217391304348,2008,"August",8,1
"21357","Andhra Pradesh","Nellore",2008-09-01,55.4,3.17289855072464,2008,"September",9,1
"21358","Andhra Pradesh","Nellore",2008-10-01,262.6,2.8531884057971,2008,"October",10,1
"21359","Andhra Pradesh","Nellore",2008-11-01,422.2,4.29855072463768,2008,"November",11,1
"21360","Andhra Pradesh","Nellore",2008-12-01,9.2,1.57550724637681,2008,"December",12,1
"21361","Andhra Pradesh","Nellore",2009-01-01,0.1,2.86173913043478,2009,"January",1,1
"21362","Andhra Pradesh","Nellore",2009-02-01,0,0,2009,"February",2,1
"21363","Andhra Pradesh","Nellore",2009-03-01,0.1,0,2009,"March",3,1
"21364","Andhra Pradesh","Nellore",2009-04-01,0,0,2009,"April",4,1
"21365","Andhra Pradesh","Nellore",2009-05-01,28.5,2.39753623188406,2009,"May",5,1
"21366","Andhra Pradesh","Nellore",2009-06-01,33.2,0,2009,"June",6,1
